Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2014-08-12,1858600.0,1915800.0,21431100.0,6704300.0,33795000.0,27374400.0,20432900.0,4577700.0,7719000.0,2946000.0,21928200.0,3943000.0
2014-08-13,1797000.0,4939100.0,22889500.0,10629700.0,31916000.0,29198500.0,17429500.0,4563700.0,12356300.0,3661300.0,43708600.0,5749600.0
2014-08-14,1929500.0,3420400.0,19313200.0,9707000.0,28116000.0,22182800.0,19993800.0,5239400.0,9929100.0,3144900.0,63790200.0,9829500.0
2014-08-15,2814800.0,3896700.0,41611300.0,13418800.0,48951000.0,38846600.0,21722700.0,6986000.0,13576500.0,4186700.0,33624000.0,7052700.0
2014-08-18,2420300.0,2485400.0,26891100.0,7633600.0,47572000.0,23913200.0,22935000.0,5979500.0,8867400.0,4016700.0,27666900.0,4663600.0
2014-08-19,2040100.0,1713800.0,28139500.0,14378600.0,69274700.0,26618600.0,18823300.0,5670000.0,8113400.0,4807300.0,20347000.0,6655100.0
2014-08-20,2177600.0,1810500.0,24770500.0,9627100.0,52612800.0,22878000.0,14997800.0,5183000.0,7494600.0,12823400.0,20228900.0,5867300.0
2014-08-21,2496500.0,1971100.0,22272000.0,9569200.0,33421900.0,20075900.0,24297500.0,8357600.0,50434100.0,6544300.0,20880800.0,5015600.0
2014-08-22,1940300.0,2211200.0,18294500.0,9260700.0,44102400.0,20874600.0,16280400.0,5076300.0,11738200.0,4566200.0,22453700.0,4155800.0
2014-08-25,1723600.0,1957700.0,16898100.0,8856700.0,40144700.0,19691100.0,16867700.0,3678200.0,6722100.0,4368200.0,19355800.0,2794000.0
2014-08-26,3160900.0,3638200.0,14873100.0,7320800.0,33119800.0,23886100.0,17148500.0,3512400.0,8994500.0,3224800.0,17053400.0,4511900.0
2014-08-27,2190200.0,2961600.0,20823000.0,8440000.0,46827400.0,36238700.0,21941700.0,4786100.0,7576900.0,2797700.0,15748800.0,5167300.0
2014-08-28,1503600.0,2252700.0,17657600.0,8737100.0,68389800.0,21922800.0,20582200.0,3482200.0,9590200.0,4206600.0,15506400.0,4385400.0
2014-08-29,2909400.0,1939500.0,21607600.0,8970900.0,44567000.0,26224300.0,16772000.0,5287800.0,8658500.0,4008100.0,17972300.0,5745300.0
2014-09-02,2679700.0,2326000.0,22956800.0,8538600.0,53491400.0,34785800.0,20696300.0,4644800.0,11157400.0,2602700.0,19836000.0,3804000.0
2014-09-03,1822800.0,1993700.0,33684500.0,10041600.0,125233100.0,32330200.0,21118100.0,4725800.0,8095300.0,3553500.0,22043200.0,5231200.0
2014-09-04,2865000.0,3952200.0,26475500.0,12248100.0,85594800.0,26625500.0,22343200.0,6147700.0,13065900.0,4363300.0,20268900.0,4143600.0
2014-09-05,2260200.0,2107000.0,36882700.0,15155600.0,58353200.0,29407300.0,17543800.0,5744400.0,16191100.0,3401800.0,19865200.0,6294500.0
2014-09-08,2524200.0,2955300.0,45719000.0,19658500.0,46277800.0,28149300.0,14522200.0,4900300.0,9047200.0,3191300.0,14188500.0,3888300.0
